ID,Year,Month,KW,Incident_Start,Incident_End,Impact_Assessment,Failure_Type,Failure_Duration,Weighted_Failure_Duration,Responsible,Root_Cause,Business_Impact,Solution,Notes_Ticket,Prio_Ticket,Brands,Channel,Impact_Online,Impact_Offline,Products,Retail_o2_o2S_Marked,Retail_o2_OPS_Marked,Retail_o2_MSD_Marked,Retail_o2_IDS_Marked,Retail_o2_TPI_Marked,Retail_o2_o2S_PO_GA_Loss,Retail_o2_o2S_VVL_GA_Loss,Retail_o2_o2S_FN_GA_Loss,Retail_o2_o2S_PP_GA_Loss,Retail_o2_o2S_Total_GA_Loss,Retail_o2_OPS_PO_GA_Loss,Retail_o2_OPS_VVL_GA_Loss,Retail_o2_OPS_FN_GA_Loss,Retail_o2_OPS_PP_GA_Loss,Retail_o2_OPS_Total_GA_Loss,Retail_o2_MSD_PO_GA_Loss,Retail_o2_MSD_VVL_GA_Loss,Retail_o2_MSD_FN_GA_Loss,Retail_o2_MSD_PP_GA_Loss,Retail_o2_MSD_Total_GA_Loss,Retail_o2_IDS_PO_GA_Loss,Retail_o2_IDS_VVL_GA_Loss,Retail_o2_IDS_FN_GA_Loss,Retail_o2_IDS_PP_GA_Loss,Retail_o2_IDS_Total_GA_Loss,Retail_o2_TPI_PO_GA_Loss,Retail_o2_TPI_VVL_GA_Loss,Retail_o2_TPI_FN_GA_Loss,Retail_o2_TPI_PP_GA_Loss,Retail_o2_TPI_Total_GA_Loss,Retail_o2_o2S_PO_Revenue_Loss,Retail_o2_o2S_VVL_Revenue_Loss,Retail_o2_o2S_myH_Revenue_Loss,Retail_o2_o2S_FN_Revenue_Loss,Retail_o2_o2S_PP_Revenue_Loss,Retail_o2_o2S_Total_Revenue_Loss,Retail_o2_OPS_PO_Revenue_Loss,Retail_o2_OPS_VVL_Revenue_Loss,Retail_o2_OPS_myH_Revenue_Loss,Retail_o2_OPS_FN_Revenue_Loss,Retail_o2_OPS_PP_Revenue_Loss,Retail_o2_OPS_Total_Revenue_Loss,Retail_o2_MSD_PO_Revenue_Loss,Retail_o2_MSD_VVL_Revenue_Loss,Retail_o2_MSD_myH_Revenue_Loss,Retail_o2_MSD_FN_Revenue_Loss,Retail_o2_MSD_PP_Revenue_Loss,Retail_o2_MSD_Total_Revenue_Loss,Retail_o2_IDS_PO_Revenue_Loss,Retail_o2_IDS_VVL_Revenue_Loss,Retail_o2_IDS_myH_Revenue_Loss,Retail_o2_IDS_FN_Revenue_Loss,Retail_o2_IDS_PP_Revenue_Loss,Retail_o2_IDS_Total_Revenue_Loss,Retail_o2_TPI_PO_Revenue_Loss,Retail_o2_TPI_VVL_Revenue_Loss,Retail_o2_TPI_myH_Revenue_Loss,Retail_o2_TPI_FN_Revenue_Loss,Retail_o2_TPI_PP_Revenue_Loss,Retail_o2_TPI_Total_Revenue_Loss,Retail_o2_Total_PO_Percentage,Retail_o2_Total_VVL_Percentage,Retail_o2_Total_FN_Percentage,Retail_o2_Total_PP_Percentage,Retail_o2_Total_PO_GA_Loss,Retail_o2_Total_VVL_GA_Loss,Retail_o2_Total_FN_GA_Loss,Retail_o2_Total_PP_GA_Loss,Retail_o2_Total_GA_Loss,Retail_o2_PO_Revenue_Loss,Retail_o2_VVL_Revenue_Loss,Retail_o2_myH_Revenue_Loss,Retail_o2_FN_Revenue_Loss,Retail_o2_PP_Revenue_Loss,Retail_o2_Total_Revenue_Loss,Online_o2_Marked,Online_blau_Marked,Online_TSI_Marked,Online_SC_Marked,Online_Port_Marked,Online_o2_PO_GA_Loss,Online_o2_VVL_GA_Loss,Online_blau_PO_GA_Loss,Online_blau_VVL_GA_Loss,Online_o2_FN_GA_Loss,Online_o2_PP_GA_Loss,Online_Total_GA_Loss,Online_o2_PO_Revenue_Loss,Online_o2_VVL_Revenue_Loss,Online_blau_PO_Revenue_Loss,Online_blau_VVL_Revenue_Loss,Online_myH_Revenue_Loss,Online_o2_FN_Revenue_Loss,Online_o2_PP_Revenue_Loss,Online_Total_Revenue_Loss,CSS_o2_PO_GA_Loss,CSS_o2_VVL_GA_Loss,CSS_blau_PO_GA_Loss,CSS_blau_VVL_GA_Loss,CSS_o2_FN_GA_Loss,CSS_Total_GA_Loss,CSS_o2_PO_Revenue_Loss,CSS_o2_VVL_Revenue_Loss,CSS_blau_PO_Revenue_Loss,CSS_blau_VVL_Revenue_Loss,CSS_myH_Revenue_Loss,CSS_o2_FN_Revenue_Loss,CSS_Total_Revenue_Loss,Total_o2_PO_GA_Loss,Total_o2_VVL_GA_Loss,Total_blau_PO_GA_Loss,Total_blau_VVL_GA_Loss,Total_FN_GA_Loss,Total_PP_GA_Loss,Total_GA_Loss,Total_o2_PO_Revenue_Loss,Total_o2_VVL_Revenue_Loss,Total_blau_PO_Revenue_Loss,Total_blau_VVL_Revenue_Loss,Total_myH_Revenue_Loss,Total_FN_Revenue_Loss,Total_PP_Revenue_Loss,Total_Revenue_Loss,Incident_Type
785,2023,6,25,6/20/23 14:00,6/20/23 15:25,,,,,,An invalid/corrupt database object ,Salcus impairments: Agents were facing issues with customer search in Salcus. ,The invalid database object was recompiled,INC000000099221,Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,32 ,107 ,3 ,5 ,4 ,151 ,17.236 €,51.668 €,1.616 €,2.414 €,€16.482 ,2.468 €,91.884 €,32,107,3,5,4,0,151,17.236 €,51.668 €,1.616 €,2.414 €,€16.482 ,2.468 €,0 €,91.884 €,3. Medium
791,2023,6,26,6/28/23 8:14,6/28/23 8:35,,,,,,Root cause analysis is ongoing,"Citrix performance issues - agents were facing long loading times and freezing in Citrix. Sites Nürnberg, Bremen, Potsdam and Lublin had problems with overall ~120 affected agents",Issue was auto resolved.,INC000000114342,Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,7 ,24 ,1 ,1 ,1 ,34 ,3.770 €,11.589 €,539 €,483 €,€3.700 ,617 €,20.698 €,7,24,1,1,1,0,34,3.770 €,11.589 €,539 €,483 €,€3.700 ,617 €,0 €,20.698 €,3. Medium
792,2023,6,26,6/29/23 9:15,6/29/23 12:00,,,,,,Root cause analysis is ongoing,"Citrix performance issues - agents were facing long loading times and freezing in Citrix. Sites Rostock, Potsdam, Lublin, Yoummday und Bremen were reporting problems with ~150 affected agents",Issue was auto resolved.,INC000000115965,Prio 2,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,30 ,130 ,4 ,7 ,4 ,175 ,16.159 €,62.774 €,2.154 €,3.380 €,€19.173 ,2.468 €,106.108 €,30,130,4,7,4,0,175,16.159 €,62.774 €,2.154 €,3.380 €,€19.173 ,2.468 €,0 €,106.108 €,2. High
793,2023,6,26,6/28/23 19:40,6/29/23 1:08,High,Einschränkung,"5,47",,Techn.,"Login failures on O2+Blau Apps and eShop, causes by issue with Piranha login service.",Login for Novum Blau App customers and O2 Online E-Shop customers were impaired.,Post restart of Piranha Primary Servers - sgbpiranha106 to sgbpiranha109 - login service was recovered.,INC000000115426,Prio 1,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,x,x,,x,x,105 ,,39 ,,,,144 ,56.556 €,0 €,21.006 €,0 €,€16.146 ,0 €,0 €,93.708 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,105,0,39,0,0,0,144,56.556 €,0 €,21.006 €,0 €,€16.146 ,0 €,0 €,93.708 €,3. Medium
796,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
797,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
798,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
799,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
800,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
801,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
802,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
803,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
804,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
805,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
806,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
807,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
808,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
809,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
810,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
811,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
812,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
813,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
814,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
815,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
816,1899,12,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,0 ,0 ,0 ,0 ,0 ,€0 ,€0 ,€0 ,€0 ,€0 ,€0 ,,,,,,,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,,,,,,0 ,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0,0,0,0,0,0,0,0 €,0 €,0 €,0 €,€0 ,0 €,0 €,0 €,4. UX / CEX
